id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
152944,Apteryx,owenii,,birds,Little Spotted Kiwi,Fernand DEROUSSEN,New Zealand,Tiritiri Matangi Island ,-36.601,174.8903,60,song,male,,field recording,//xeno-canto.org/152944,https://xeno-canto.org/152944/download,XC152944-2013100249_2209_Apteryx owenii_M_F deroussen.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC152944-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC152944-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:25,22:00,2013-10-02,2013-10-30,[],,yes,yes,no,,,no,,,48000
33754,Apteryx,owenii,,birds,Little Spotted Kiwi,Patrik Åberg,New Zealand,Tiritiri Matangi Island ,-36.60099,174.890327,?,song,,,field recording,//xeno-canto.org/33754,https://xeno-canto.org/33754/download,Little_Spotted_Kiwi_spel_Tiritiri_Matangi_Island_2005-01-06.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC33754-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC33754-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC33754-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC33754-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC33754-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC33754-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC33754-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:26,?,2005-01-06,2009-05-04,[],,unknown,unknown,unknown,,,no,,,44100
182608,Apteryx,owenii,,birds,Little Spotted Kiwi,nick talbot,New Zealand,Tiritiri Matangi Island ,-36.601,174.8903,60,call,,,field recording,//xeno-canto.org/182608,https://xeno-canto.org/182608/download,XC182608-2012_11_19 Apteryx owenii.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC182608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC182608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC182608-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC182608-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/wave/XC182608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/wave/XC182608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CCUCXWCPSW/wave/XC182608-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,20:30,2012-11-19,2014-06-19,[],A bird calling at night.,yes,yes,no,,,no,,,44100
88143,Apteryx,owenii,owenii,birds,Little Spotted Kiwi,David Bradley,New Zealand,Kapiti Island,-40.868664696003,174.91223146208,200,"duet, song",,,field recording,//xeno-canto.org/88143,https://xeno-canto.org/88143/download,LSKI_kapiti.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC88143-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC88143-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC88143-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/ffts/XC88143-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC88143-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC88143-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MCNTDLDTOO/wave/XC88143-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:51,04:00,2011-04-12,2011-10-06,[],male then female duet response,unknown,unknown,unknown,,,no,,,44100
498079,Apteryx,owenii,,birds,Little Spotted Kiwi,Stefan Greif,New Zealand,"Shakespear Regional Park, Whangaparaoa, Auckland",-36.6056,174.8201,60,call,,,field recording,//xeno-canto.org/498079,https://xeno-canto.org/498079/download,XC498079-Little spotted kiwi-Apteryx owenii-181228_01-ShakespearePark.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/ffts/XC498079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/ffts/XC498079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/ffts/XC498079-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/ffts/XC498079-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/wave/XC498079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/wave/XC498079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JVEYZIBPPE/wave/XC498079-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:27,22:00,2018-12-28,2019-09-19,[],,no,no,no,,,no,,,48000
215249,Apteryx,owenii,,birds,Little Spotted Kiwi,Johannes Fischer,New Zealand,"Wellington, Wellington City, Wellington",-41.2947,174.75,150,call,male,,field recording,//xeno-canto.org/215249,https://xeno-canto.org/215249/download,XC215249-Little Spotted Kiwi.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC215249-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC215249-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC215249-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC215249-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC215249-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC215249-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC215249-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:20,21:00,2015-03-01,2015-03-02,[],Sniffing and sneezing-like noizes,yes,yes,no,,,no,,,44100
666024,Apteryx,haastii,,birds,Great Spotted Kiwi,David Boyle,New Zealand,"Bullock Creek Road, Paparoa National Park, Buller District, West Coast",-42.0973,171.4043,90,duet,"female, male",adult,field recording,//xeno-canto.org/666024,https://xeno-canto.org/666024/download,XC666024-GSKiwi.BullockCreek.31.07.2021(2100).PairDuetting.RealyNice.wav,"{'small': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC666024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC666024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC666024-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC666024-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC666024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC666024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC666024-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:44,21:00,2021-07-31,2021-08-02,"['Ninox novaeseelandiae', 'Tadorna variegata']","Male first, then female responding. Recorded on a Zoom H2n left passively recording overnight. ",no,no,no,,,no,,,48000
579690,Apteryx,haastii,,birds,Great Spotted Kiwi,David Boyle,New Zealand,Oparara Valley,-41.1679,172.209,190,duet,"female, male",,field recording,//xeno-canto.org/579690,https://xeno-canto.org/579690/download,XC579690-GreatSpottedKiwiDuet.SunshineFlatShelter.25.07.2020(1845).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC579690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC579690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC579690-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/ffts/XC579690-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC579690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC579690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHOCFQHBDL/wave/XC579690-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:08,18:45,2020-07-25,2020-07-29,['Ninox novaeseelandiae'],"Closer male followed by distant female, a Morepork joined in doing its kiwi impression too",no,no,no,,,no,,,44100
444298,Apteryx,haastii,,birds,Great Spotted Kiwi,Dan Lane,New Zealand,"Arthur's Pass, Selwyn District, Canterbury",-42.9283,171.5584,800,song,,,field recording,//xeno-canto.org/444298,https://xeno-canto.org/444298/download,XC444298-Apteryx haasti181121_T2277 .mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC444298-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC444298-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC444298-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC444298-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC444298-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC444298-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC444298-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:31,09:00,2018-11-21,2018-12-01,[],"Probable male song from across valley. Moonlit night, Nothofagus beech forest. Unseen.",no,no,yes,,,no,,,44100
345367,Apteryx,haastii,,birds,Great Spotted Kiwi,Dan Lane,New Zealand,Paparoa National Park,-42.0982,171.4389,300,song,,,field recording,//xeno-canto.org/345367,https://xeno-canto.org/345367/download,XC345367-Apteryx haasti161118_T1326.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345367-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345367-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345367-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:21,00:00,2016-11-18,2016-12-07,['Ninox novaeseelandiae'],Presumed response to playback from unseen bird in Manuka second growth clearing amid lowland podocarp forest.,no,no,yes,,,no,,,44100
114351,Apteryx,haastii,,birds,Great Spotted Kiwi,George Wagner,New Zealand,"Bullock Creek Road, Paparoa National Park, Buller District, West Coast",-42.0973,171.4043,90,call,,,field recording,//xeno-canto.org/114351,https://xeno-canto.org/114351/download,"XC114351-Kiwi, Great Spotted1.mp3","{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114351-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114351-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114351-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:25,22:25,2012-11-26,2012-12-10,[],"Female bird,",yes,yes,no,,,no,,,44100
114337,Apteryx,haastii,,birds,Great Spotted Kiwi,George Wagner,New Zealand,"Bullock Creek Road, Paparoa National Park, Buller District, West Coast",-42.0973,171.4043,90,call,,,field recording,//xeno-canto.org/114337,https://xeno-canto.org/114337/download,"XC114337-Kiwi, Great Spotted2.mp3","{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114337-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114337-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114337-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/ffts/XC114337-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114337-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114337-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HKBZXSHAHB/wave/XC114337-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:14,22:43,2012-11-25,2012-12-10,[],"Female bird, first few notes missed at beginning of call",no,no,no,,,no,,,44100
345368,Apteryx,haastii,,birds,Great Spotted Kiwi,Dan Lane,New Zealand,Paparoa National Park,-42.0982,171.4389,300,song,,,field recording,//xeno-canto.org/345368,https://xeno-canto.org/345368/download,XC345368-Apteryx haasti161118_T1327.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345368-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345368-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345368-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC345368-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345368-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345368-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC345368-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:19,00:00,2016-11-18,2016-12-07,['Ninox novaeseelandiae'],Presumed response to playback from unseen pair (probably different individuals from XC345367) in Manuka second growth clearing amid lowland podocarp forest.,no,no,yes,,,no,,,44100
551587,Nothura,maculosa,,birds,Spotted Nothura, Guillermo Treboux,Argentina,"Federal, Entre Ríos",-30.8882,-58.4782,60,song,uncertain,adult,field recording,//xeno-canto.org/551587,https://xeno-canto.org/551587/download,XC551587-Inambu ZOOM0018.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/ffts/XC551587-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/ffts/XC551587-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/ffts/XC551587-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/ffts/XC551587-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/wave/XC551587-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/wave/XC551587-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UZCHJCUDEF/wave/XC551587-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:15,11:30,2020-03-15,2020-04-28,[],,no,no,no,,,no,,,44100
481402,Nothura,maculosa,,birds,Spotted Nothura,Rosendo Manuel Fraga,Uruguay,"Bañados de la India Muerta, Rocha Department",-33.8,-53.7,10,song,"female, male",,field recording,//xeno-canto.org/481402,https://xeno-canto.org/481402/download,XC481402-NothuramacLascanoUYTape52.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC481402-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC481402-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC481402-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC481402-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC481402-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC481402-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC481402-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,06:30,2007-01-23,2019-06-15,[],"Song of a tinamou of unknown sex, found in shrubby grassland.",yes,yes,no,,,no,,,16000
744960,Nothura,maculosa,,birds,Spotted Nothura,João Vitor Oliveira de Souza,Brazil,"Itapagipe, State of Minas Gerais",-19.7282,-49.575,550,song,uncertain,adult,field recording,//xeno-canto.org/744960,https://xeno-canto.org/744960/download,XC744960-211114_001codornaamarela.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/ffts/XC744960-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/ffts/XC744960-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/ffts/XC744960-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/ffts/XC744960-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/wave/XC744960-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/wave/XC744960-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WDQXMHNKQW/wave/XC744960-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,06:10,2021-11-14,2022-08-24,[],,yes,yes,yes,,,no,,,44100
686218,Nothura,maculosa,,birds,Spotted Nothura,Franco Vushurovich,Argentina,"Mina Clavero, Córdoba",-31.7458,-65.0139,900,song,,,field recording,//xeno-canto.org/686218,https://xeno-canto.org/686218/download,XC686218-inambucomun (1).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC686218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC686218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC686218-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC686218-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC686218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC686218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VLDFGFKOWN/wave/XC686218-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,07:30,2021-10-09,2021-11-14,"['Saltator aurantiirostris', 'Myiopsitta monachus', 'Colaptes campestris', 'Zonotrichia capensis']",Camino a Campo la Gloria a 3km al Oeste del Arroyo de los Sauces,no,no,no,,,no,,,44100
681211,Nothura,maculosa,,birds,Spotted Nothura,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Campestre de Goiás, Campestre de Goiás, Goiás",-16.7628,-49.6954,650,song,uncertain,adult,field recording,//xeno-canto.org/681211,https://xeno-canto.org/681211/download,XC681211-18-10-2021 9e56 Codorna amarela.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC681211-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC681211-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC681211-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC681211-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC681211-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC681211-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC681211-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,9:56,2021-10-18,2021-10-18,['Molothrus rufoaxillaris'],,yes,yes,no,,,no,,,44100
609616,Nothura,maculosa,,birds,Spotted Nothura,Thiago Augusto Mendes Pinheiro,Brazil,"Parque Nacional Serra da Canastra, São Roque de Minas, MG",-20.2551,-46.4101,1100,song,uncertain,uncertain,field recording,//xeno-canto.org/609616,https://xeno-canto.org/609616/download,XC609616-N maculosa.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/ffts/XC609616-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/ffts/XC609616-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/ffts/XC609616-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/ffts/XC609616-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/wave/XC609616-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/wave/XC609616-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NTNBRIMPWJ/wave/XC609616-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,05:00,2017-01-21,2020-12-18,['Ammodramus humeralis'],"Recorder: Songmeter SM2+ / Microphone: SMX-II / Amplified by factor 12.0 with Raven Pro 1.6 software.
Data used in the recorder's undergraduate thesis.
Universidade Federal do Rio Grande do Norte, Brazil.
Part of the sound collection of the Laboratory of Bioacoustics (LaB), UFRN, Brazil.",no,no,no,,,no,,,44100
541161,Nothura,maculosa,,birds,Spotted Nothura,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Reserva do Setor Sítio de Recreio Caraíbas-Goiânia, Goiás",-16.5631,-49.285,750,song,uncertain,adult,field recording,//xeno-canto.org/541161,https://xeno-canto.org/541161/download,XC541161-02-04-2020 6e22 Codorna amarela.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC541161-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC541161-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC541161-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC541161-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC541161-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC541161-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC541161-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:41,6:22,2020-04-02,2020-04-03,['Cariama cristata'],,no,no,no,,,no,,,44100
506257,Nothura,maculosa,,birds,Spotted Nothura,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Pirenópolis, GO",-15.8667,-48.9501,850,song,uncertain,adult,field recording,//xeno-canto.org/506257,https://xeno-canto.org/506257/download,XC506257-CODORNA icognita mineira 7-11-2019 6e53.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC506257-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC506257-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC506257-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC506257-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC506257-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC506257-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC506257-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:29,6:53,2019-11-07,2019-11-09,['Rhynchotus rufescens'],We do not know if the one who vocals deep down is an Nothura maculosa or Nothura minor.,yes,yes,no,,,no,,,44100
496226,Nothura,maculosa,major,birds,Spotted Nothura,Arthur Gomes,Brazil,"Brejo dos Caboclinhos, Corumbataí, São Paulo",-22.2339,-47.6191,600,song,,,field recording,//xeno-canto.org/496226,https://xeno-canto.org/496226/download,XC496226-Nothura maculosa.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC496226-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC496226-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC496226-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/ffts/XC496226-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC496226-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC496226-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/wave/XC496226-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,08:30,2019-09-01,2019-09-07,[],,yes,yes,yes,,,no,,,48000
